Year,REGION,HA_NAME,HSDA_NAME,agegrp,SEX,DISEASE,INC_CRUDE_RATE,INC_CRUDE_RATE_LOWER,INC_CRUDE_RATE_UPPER,PRE_CRUDE_RATE,PRE_CRUDE_RATE_LOWER,PRE_CRUDE_RATE_UPPER,age_min,age_max
2011,HSDA-13,Interior,Okanagan,50-64,M,"Asthma, Episodic 1+",,,,4.3,4.1,4.5,50.0,64.0
2011,HSDA-13,Interior,Okanagan,50-64,M,Asthma 1+,448.8,382.2,523.8,7.4,7.2,7.7,50.0,64.0
2011,HSDA-13,Interior,Okanagan,50-64,T,"Asthma, Episodic 1+",,,,5.4,5.3,5.6,50.0,64.0
2011,HSDA-13,Interior,Okanagan,50-64,T,Asthma 1+,554.3,501.5,611.1,9.7,9.5,9.9,50.0,64.0
2011,HSDA-13,Interior,Okanagan,65-79,F,"Asthma, Episodic 1+",,,,8.4,8.1,8.8,65.0,79.0
2011,HSDA-13,Interior,Okanagan,65-79,F,Asthma 1+,738.6,631.8,858.4,13.4,13.0,13.9,65.0,79.0
2011,HSDA-13,Interior,Okanagan,65-79,M,"Asthma, Episodic 1+",,,,6.0,5.7,6.3,65.0,79.0
2011,HSDA-13,Interior,Okanagan,65-79,M,Asthma 1+,619.6,521.2,731.2,9.5,9.1,9.9,65.0,79.0
2011,HSDA-13,Interior,Okanagan,65-79,T,"Asthma, Episodic 1+",,,,7.2,7.0,7.5,65.0,79.0
2011,HSDA-13,Interior,Okanagan,65-79,T,Asthma 1+,679.6,606.1,759.7,11.5,11.2,11.8,65.0,79.0
2011,HSDA-13,Interior,Okanagan,80+,F,"Asthma, Episodic 1+",,,,8.7,8.2,9.2,80.0,
2011,HSDA-13,Interior,Okanagan,80+,F,Asthma 1+,722.0,572.5,898.5,14.5,13.8,15.2,80.0,
2011,HSDA-13,Interior,Okanagan,80+,M,"Asthma, Episodic 1+",,,,9.4,8.8,10.1,80.0,
2011,HSDA-13,Interior,Okanagan,80+,M,Asthma 1+,901.1,701.1,1140.4,14.4,13.7,15.3,80.0,
2011,HSDA-13,Interior,Okanagan,80+,T,Asthma 1+,794.8,672.3,933.2,14.5,14.0,15.0,80.0,
2011,HSDA-13,Interior,Okanagan,80+,T,"Asthma, Episodic 1+",,,,9.0,8.6,9.4,80.0,
2011,HSDA-13,Interior,Okanagan,Total,F,Asthma 1+,748.1,705.6,792.6,12.9,12.7,13.0,,
2011,HSDA-13,Interior,Okanagan,Total,F,"Asthma, Episodic 1+",,,,6.3,6.2,6.5,,
2011,HSDA-13,Interior,Okanagan,Total,M,Asthma 1+,640.9,601.1,682.7,10.8,10.7,11.0,,
2011,HSDA-13,Interior,Okanagan,Total,M,"Asthma, Episodic 1+",,,,4.9,4.8,5.0,,
2011,HSDA-13,Interior,Okanagan,Total,T,"Asthma, Episodic 1+",,,,5.7,5.6,5.7,,
2011,HSDA-13,Interior,Okanagan,Total,T,Asthma 1+,695.2,665.9,725.5,11.9,11.8,12.0,,
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,F,Asthma 1+,851.6,725.9,992.9,11.3,10.8,11.7,1.0,19.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,F,"Asthma, Episodic 1+",,,,4.1,3.9,4.4,1.0,19.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,M,Asthma 1+,1131.1,985.6,1292.0,16.1,15.6,16.6,1.0,19.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,M,"Asthma, Episodic 1+",,,,5.8,5.5,6.1,1.0,19.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,T,Asthma 1+,991.5,894.3,1096.4,13.7,13.4,14.1,1.0,19.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,1-19,T,"Asthma, Episodic 1+",,,,5.0,4.8,5.2,1.0,19.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,F,Asthma 1+,596.7,483.9,727.9,15.8,15.2,16.3,20.0,34.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,F,"Asthma, Episodic 1+",,,,5.3,5.0,5.7,20.0,34.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,M,Asthma 1+,371.0,286.3,472.9,13.4,12.9,13.9,20.0,34.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,M,"Asthma, Episodic 1+",,,,3.3,3.0,3.5,20.0,34.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,T,Asthma 1+,479.6,408.6,559.4,14.6,14.2,14.9,20.0,34.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,20-34,T,"Asthma, Episodic 1+",,,,4.3,4.1,4.5,20.0,34.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,F,"Asthma, Episodic 1+",,,,6.5,6.2,6.9,35.0,49.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,F,Asthma 1+,562.1,460.2,679.9,13.3,12.8,13.8,35.0,49.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,M,Asthma 1+,355.1,276.3,449.4,7.9,7.5,8.2,35.0,49.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,M,"Asthma, Episodic 1+",,,,3.8,3.6,4.1,35.0,49.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,T,"Asthma, Episodic 1+",,,,5.2,5.0,5.4,35.0,49.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,35-49,T,Asthma 1+,457.0,391.8,530.0,10.6,10.3,10.9,35.0,49.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,F,"Asthma, Episodic 1+",,,,7.3,6.9,7.6,50.0,64.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,F,Asthma 1+,662.7,562.8,775.3,13.2,12.7,13.6,50.0,64.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,M,"Asthma, Episodic 1+",,,,4.4,4.1,4.6,50.0,64.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,M,Asthma 1+,381.0,307.9,466.3,7.8,7.5,8.1,50.0,64.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,T,Asthma 1+,518.6,456.3,587.0,10.5,10.2,10.8,50.0,64.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,50-64,T,"Asthma, Episodic 1+",,,,5.8,5.6,6.0,50.0,64.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,F,Asthma 1+,873.5,717.2,1053.7,15.5,14.8,16.1,65.0,79.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,F,"Asthma, Episodic 1+",,,,9.7,9.2,10.2,65.0,79.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,M,"Asthma, Episodic 1+",,,,7.1,6.7,7.6,65.0,79.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,M,Asthma 1+,483.1,372.8,615.7,10.9,10.4,11.5,65.0,79.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,T,Asthma 1+,670.8,574.9,778.2,13.2,12.7,13.6,65.0,79.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,65-79,T,"Asthma, Episodic 1+",,,,8.4,8.1,8.7,65.0,79.0
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,F,Asthma 1+,589.4,385.0,863.7,16.4,15.3,17.5,80.0,
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,F,"Asthma, Episodic 1+",,,,9.8,9.0,10.7,80.0,
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,M,Asthma 1+,1026.0,710.5,1433.7,15.8,14.6,17.1,80.0,
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,M,"Asthma, Episodic 1+",,,,10.8,9.7,11.8,80.0,
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,T,Asthma 1+,775.3,591.6,998.0,16.1,15.3,17.0,80.0,
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,80+,T,"Asthma, Episodic 1+",,,,10.2,9.6,10.9,80.0,
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,F,Asthma 1+,693.9,641.8,749.0,13.7,13.5,14.0,,
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,F,"Asthma, Episodic 1+",,,,6.6,6.5,6.8,,
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,M,"Asthma, Episodic 1+",,,,5.0,4.8,5.1,,
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,M,Asthma 1+,557.5,511.7,606.4,11.3,11.1,11.5,,
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,T,Asthma 1+,624.6,589.8,661.0,12.5,12.4,12.6,,
2011,HSDA-14,Interior,Thompson Cariboo Shuswap,Total,T,"Asthma, Episodic 1+",,,,5.8,5.7,5.9,,
2011,HSDA-21,Fraser,Fraser East,1-19,F,"Asthma, Episodic 1+",,,,4.8,4.6,5.0,1.0,19.0
2011,HSDA-21,Fraser,Fraser East,1-19,F,Asthma 1+,1243.1,1116.1,1380.7,14.4,14.0,14.9,1.0,19.0
2011,HSDA-21,Fraser,Fraser East,1-19,M,"Asthma, Episodic 1+",,,,7.4,7.1,7.7,1.0,19.0
2011,HSDA-21,Fraser,Fraser East,1-19,M,Asthma 1+,1801.6,1647.6,1966.1,20.7,20.3,21.2,1.0,19.0
2011,HSDA-21,Fraser,Fraser East,1-19,T,"Asthma, Episodic 1+",,,,6.1,5.9,6.3,1.0,19.0
2011,HSDA-21,Fraser,Fraser East,1-19,T,Asthma 1+,1521.6,1421.1,1627.3,17.7,17.4,18.0,1.0,19.0
2011,HSDA-21,Fraser,Fraser East,20-34,F,"Asthma, Episodic 1+",,,,4.5,4.3,4.8,20.0,34.0
2011,HSDA-21,Fraser,Fraser East,20-34,F,Asthma 1+,651.6,551.8,764.2,14.4,13.9,14.8,20.0,34.0
2011,HSDA-21,Fraser,Fraser East,20-34,M,"Asthma, Episodic 1+",,,,3.6,3.4,3.8,20.0,34.0
2011,HSDA-21,Fraser,Fraser East,20-34,M,Asthma 1+,433.4,353.0,526.6,14.4,14.0,14.9,20.0,34.0
2011,HSDA-21,Fraser,Fraser East,20-34,T,"Asthma, Episodic 1+",,,,4.1,3.9,4.2,20.0,34.0
2011,HSDA-21,Fraser,Fraser East,20-34,T,Asthma 1+,542.2,477.3,613.4,14.4,14.1,14.7,20.0,34.0
2011,HSDA-21,Fraser,Fraser East,35-49,F,"Asthma, Episodic 1+",,,,6.9,6.6,7.2,35.0,49.0
2011,HSDA-21,Fraser,Fraser East,35-49,F,Asthma 1+,707.5,605.7,821.5,14.6,14.1,15.0,35.0,49.0
2011,HSDA-21,Fraser,Fraser East,35-49,M,"Asthma, Episodic 1+",,,,4.6,4.4,4.9,35.0,49.0
2011,HSDA-21,Fraser,Fraser East,35-49,M,Asthma 1+,451.6,372.5,542.5,10.2,9.8,10.6,35.0,49.0
2011,HSDA-21,Fraser,Fraser East,35-49,T,"Asthma, Episodic 1+",,,,5.7,5.5,5.9,35.0,49.0
2011,HSDA-21,Fraser,Fraser East,35-49,T,Asthma 1+,577.1,512.1,648.0,12.4,12.1,12.7,35.0,49.0
2011,HSDA-21,Fraser,Fraser East,50-64,F,"Asthma, Episodic 1+",,,,8.0,7.6,8.3,50.0,64.0
2011,HSDA-21,Fraser,Fraser East,50-64,F,Asthma 1+,684.6,583.8,797.8,14.4,14.0,14.9,50.0,64.0
2011,HSDA-21,Fraser,Fraser East,50-64,M,"Asthma, Episodic 1+",,,,5.0,4.7,5.3,50.0,64.0
2011,HSDA-21,Fraser,Fraser East,50-64,M,Asthma 1+,505.4,420.4,602.6,9.2,8.9,9.6,50.0,64.0
2011,HSDA-21,Fraser,Fraser East,50-64,T,"Asthma, Episodic 1+",,,,6.5,6.3,6.7,50.0,64.0
2011,HSDA-21,Fraser,Fraser East,50-64,T,Asthma 1+,593.9,527.3,666.6,11.9,11.6,12.2,50.0,64.0
2011,HSDA-21,Fraser,Fraser East,65-79,F,"Asthma, Episodic 1+",,,,9.9,9.4,10.4,65.0,79.0
2011,HSDA-21,Fraser,Fraser East,65-79,F,Asthma 1+,788.2,645.3,953.3,16.1,15.5,16.7,65.0,79.0
2011,HSDA-21,Fraser,Fraser East,65-79,M,"Asthma, Episodic 1+",,,,7.7,7.3,8.2,65.0,79.0
2011,HSDA-21,Fraser,Fraser East,65-79,M,Asthma 1+,625.5,497.5,776.4,12.3,11.7,12.9,65.0,79.0
2011,HSDA-21,Fraser,Fraser East,65-79,T,"Asthma, Episodic 1+",,,,8.9,8.5,9.2,65.0,79.0
2011,HSDA-21,Fraser,Fraser East,65-79,T,Asthma 1+,707.8,610.2,816.5,14.2,13.8,14.7,65.0,79.0
2011,HSDA-21,Fraser,Fraser East,80+,F,"Asthma, Episodic 1+",,,,9.6,8.9,10.3,80.0,
2011,HSDA-21,Fraser,Fraser East,80+,F,Asthma 1+,741.1,540.6,991.7,16.3,15.4,17.3,80.0,
2011,HSDA-21,Fraser,Fraser East,80+,M,"Asthma, Episodic 1+",,,,11.1,10.2,12.1,80.0,
2011,HSDA-21,Fraser,Fraser East,80+,M,Asthma 1+,1058.6,766.1,1425.9,16.6,15.5,17.8,80.0,
2011,HSDA-21,Fraser,Fraser East,80+,T,"Asthma, Episodic 1+",,,,10.2,9.6,10.8,80.0,
2011,HSDA-21,Fraser,Fraser East,80+,T,Asthma 1+,867.7,695.9,1069.0,16.5,15.7,17.2,80.0,
2011,HSDA-21,Fraser,Fraser East,Total,F,"Asthma, Episodic 1+",,,,6.6,6.5,6.8,,
2011,HSDA-21,Fraser,Fraser East,Total,F,Asthma 1+,829.2,778.2,882.5,14.7,14.5,14.9,,
2011,HSDA-21,Fraser,Fraser East,Total,M,"Asthma, Episodic 1+",,,,5.8,5.6,5.9,,
2011,HSDA-21,Fraser,Fraser East,Total,M,Asthma 1+,818.3,767.5,871.5,14.0,13.8,14.2,,
2011,HSDA-21,Fraser,Fraser East,Total,T,"Asthma, Episodic 1+",,,,6.2,6.1,6.3,,
2011,HSDA-21,Fraser,Fraser East,Total,T,Asthma 1+,823.7,787.6,861.0,14.4,14.2,14.5,,
2011,HSDA-22,Fraser,Fraser North,1-19,F,"Asthma, Episodic 1+",,,,3.9,3.7,4.0,1.0,19.0
2011,HSDA-22,Fraser,Fraser North,1-19,F,Asthma 1+,930.8,851.1,1015.9,10.9,10.7,11.2,1.0,19.0
2011,HSDA-22,Fraser,Fraser North,1-19,M,"Asthma, Episodic 1+",,,,5.4,5.3,5.6,1.0,19.0
2011,HSDA-22,Fraser,Fraser North,1-19,M,Asthma 1+,1202.5,1112.4,1298.0,15.6,15.3,15.9,1.0,19.0
2011,HSDA-22,Fraser,Fraser North,1-19,T,"Asthma, Episodic 1+",,,,4.7,4.6,4.8,1.0,19.0
2011,HSDA-22,Fraser,Fraser North,1-19,T,Asthma 1+,1067.6,1007.1,1130.9,13.3,13.1,13.5,1.0,19.0
2011,HSDA-22,Fraser,Fraser North,20-34,F,"Asthma, Episodic 1+",,,,3.4,3.2,3.5,20.0,34.0
2011,HSDA-22,Fraser,Fraser North,20-34,F,Asthma 1+,432.6,379.7,490.9,10.9,10.7,11.2,20.0,34.0
2011,HSDA-22,Fraser,Fraser North,20-34,M,"Asthma, Episodic 1+",,,,2.6,2.4,2.7,20.0,34.0
2011,HSDA-22,Fraser,Fraser North,20-34,M,Asthma 1+,262.3,221.5,308.4,11.0,10.7,11.2,20.0,34.0
2011,HSDA-22,Fraser,Fraser North,20-34,T,Asthma 1+,347.5,313.7,383.9,10.9,10.8,11.1,20.0,34.0
2011,HSDA-22,Fraser,Fraser North,20-34,T,"Asthma, Episodic 1+",,,,3.0,2.9,3.1,20.0,34.0
2011,HSDA-22,Fraser,Fraser North,35-49,F,Asthma 1+,569.3,513.8,629.2,10.1,9.8,10.3,35.0,49.0
2011,HSDA-22,Fraser,Fraser North,35-49,F,"Asthma, Episodic 1+",,,,4.7,4.5,4.9,35.0,49.0
2011,HSDA-22,Fraser,Fraser North,35-49,M,"Asthma, Episodic 1+",,,,3.2,3.0,3.3,35.0,49.0
2011,HSDA-22,Fraser,Fraser North,35-49,M,Asthma 1+,367.5,322.5,416.9,6.8,6.6,7.0,35.0,49.0
2011,HSDA-22,Fraser,Fraser North,35-49,T,"Asthma, Episodic 1+",,,,3.9,3.8,4.1,35.0,49.0
2011,HSDA-22,Fraser,Fraser North,35-49,T,Asthma 1+,469.8,433.7,508.1,8.5,8.3,8.6,35.0,49.0
2011,HSDA-22,Fraser,Fraser North,50-64,F,Asthma 1+,554.8,495.3,619.6,11.6,11.4,11.9,50.0,64.0
2011,HSDA-22,Fraser,Fraser North,50-64,F,"Asthma, Episodic 1+",,,,5.8,5.7,6.0,50.0,64.0
2011,HSDA-22,Fraser,Fraser North,50-64,M,Asthma 1+,381.6,332.9,435.3,7.8,7.6,8.0,50.0,64.0
2011,HSDA-22,Fraser,Fraser North,50-64,M,"Asthma, Episodic 1+",,,,3.9,3.8,4.1,50.0,64.0
2011,HSDA-22,Fraser,Fraser North,50-64,T,Asthma 1+,467.3,428.6,508.6,9.7,9.6,9.9,50.0,64.0
2011,HSDA-22,Fraser,Fraser North,50-64,T,"Asthma, Episodic 1+",,,,4.9,4.8,5.0,50.0,64.0
2011,HSDA-22,Fraser,Fraser North,65-79,F,"Asthma, Episodic 1+",,,,8.3,7.9,8.6,65.0,79.0
2011,HSDA-22,Fraser,Fraser North,65-79,F,Asthma 1+,758.2,654.5,873.7,14.1,13.7,14.5,65.0,79.0
2011,HSDA-22,Fraser,Fraser North,65-79,M,"Asthma, Episodic 1+",,,,6.4,6.1,6.7,65.0,79.0
2011,HSDA-22,Fraser,Fraser North,65-79,M,Asthma 1+,514.3,427.1,614.1,10.6,10.2,11.0,65.0,79.0
2011,HSDA-22,Fraser,Fraser North,65-79,T,"Asthma, Episodic 1+",,,,7.4,7.1,7.6,65.0,79.0
2011,HSDA-22,Fraser,Fraser North,65-79,T,Asthma 1+,639.9,571.0,714.9,12.4,12.1,12.7,65.0,79.0
2011,HSDA-22,Fraser,Fraser North,80+,F,Asthma 1+,672.3,526.9,845.3,15.6,14.9,16.3,80.0,
2011,HSDA-22,Fraser,Fraser North,80+,F,"Asthma, Episodic 1+",,,,9.0,8.5,9.5,80.0,
2011,HSDA-22,Fraser,Fraser North,80+,M,Asthma 1+,795.3,597.4,1037.7,14.3,13.4,15.1,80.0,
2011,HSDA-22,Fraser,Fraser North,80+,M,"Asthma, Episodic 1+",,,,8.6,8.0,9.3,80.0,
2011,HSDA-22,Fraser,Fraser North,80+,T,"Asthma, Episodic 1+",,,,8.8,8.4,9.2,80.0,
2011,HSDA-22,Fraser,Fraser North,80+,T,Asthma 1+,719.2,599.5,855.7,15.1,14.5,15.6,80.0,
2011,HSDA-22,Fraser,Fraser North,Total,F,"Asthma, Episodic 1+",,,,5.0,4.9,5.1,,
2011,HSDA-22,Fraser,Fraser North,Total,F,Asthma 1+,632.1,602.4,662.8,11.4,11.2,11.5,,
2011,HSDA-22,Fraser,Fraser North,Total,M,Asthma 1+,545.4,517.6,574.3,10.4,10.2,10.5,,
2011,HSDA-22,Fraser,Fraser North,Total,M,"Asthma, Episodic 1+",,,,4.1,4.1,4.2,,
2011,HSDA-22,Fraser,Fraser North,Total,T,"Asthma, Episodic 1+",,,,4.6,4.5,4.6,,
2011,HSDA-22,Fraser,Fraser North,Total,T,Asthma 1+,589.2,568.8,610.1,10.9,10.8,11.0,,
2011,HSDA-23,Fraser,Fraser South,1-19,F,"Asthma, Episodic 1+",,,,4.7,4.5,4.8,1.0,19.0
2011,HSDA-23,Fraser,Fraser South,1-19,F,Asthma 1+,1125.2,1049.2,1205.4,13.3,13.1,13.6,1.0,19.0
2011,HSDA-23,Fraser,Fraser South,1-19,M,Asthma 1+,1511.3,1422.5,1604.1,19.9,19.6,20.2,1.0,19.0
2011,HSDA-23,Fraser,Fraser South,1-19,M,"Asthma, Episodic 1+",,,,7.1,6.9,7.3,1.0,19.0
2011,HSDA-23,Fraser,Fraser South,1-19,T,"Asthma, Episodic 1+",,,,5.9,5.8,6.0,1.0,19.0
2011,HSDA-23,Fraser,Fraser South,1-19,T,Asthma 1+,1317.4,1258.7,1378.1,16.7,16.5,16.9,1.0,19.0
2011,HSDA-23,Fraser,Fraser South,20-34,F,Asthma 1+,447.0,396.3,502.3,13.0,12.7,13.3,20.0,34.0
2011,HSDA-23,Fraser,Fraser South,20-34,F,"Asthma, Episodic 1+",,,,4.0,3.8,4.1,20.0,34.0
2011,HSDA-23,Fraser,Fraser South,20-34,M,Asthma 1+,381.2,333.7,433.5,13.8,13.5,14.1,20.0,34.0
2011,HSDA-23,Fraser,Fraser South,20-34,M,"Asthma, Episodic 1+",,,,3.3,3.1,3.4,20.0,34.0
2011,HSDA-23,Fraser,Fraser South,20-34,T,Asthma 1+,414.7,379.6,452.1,13.4,13.2,13.6,20.0,34.0
2011,HSDA-23,Fraser,Fraser South,20-34,T,"Asthma, Episodic 1+",,,,3.6,3.5,3.7,20.0,34.0
2011,HSDA-23,Fraser,Fraser South,35-49,F,Asthma 1+,598.0,542.6,657.6,12.2,11.9,12.4,35.0,49.0
2011,HSDA-23,Fraser,Fraser South,35-49,F,"Asthma, Episodic 1+",,,,5.5,5.3,5.7,35.0,49.0
2011,HSDA-23,Fraser,Fraser South,35-49,M,Asthma 1+,416.9,370.8,467.1,8.9,8.7,9.1,35.0,49.0
2011,HSDA-23,Fraser,Fraser South,35-49,M,"Asthma, Episodic 1+",,,,3.9,3.8,4.1,35.0,49.0
2011,HSDA-23,Fraser,Fraser South,35-49,T,Asthma 1+,507.5,471.1,545.8,10.6,10.4,10.7,35.0,49.0
2011,HSDA-23,Fraser,Fraser South,35-49,T,"Asthma, Episodic 1+",,,,4.7,4.6,4.8,35.0,49.0
2011,HSDA-23,Fraser,Fraser South,50-64,F,Asthma 1+,626.5,566.5,691.1,13.5,13.2,13.7,50.0,64.0
2011,HSDA-23,Fraser,Fraser South,50-64,F,"Asthma, Episodic 1+",,,,6.7,6.5,6.9,50.0,64.0
2011,HSDA-23,Fraser,Fraser South,50-64,M,"Asthma, Episodic 1+",,,,4.6,4.4,4.7,50.0,64.0
2011,HSDA-23,Fraser,Fraser South,50-64,M,Asthma 1+,511.0,457.7,568.7,9.1,8.9,9.3,50.0,64.0
2011,HSDA-23,Fraser,Fraser South,50-64,T,Asthma 1+,567.9,527.5,610.5,11.3,11.1,11.5,50.0,64.0
2011,HSDA-23,Fraser,Fraser South,50-64,T,"Asthma, Episodic 1+",,,,5.6,5.5,5.7,50.0,64.0
2011,HSDA-23,Fraser,Fraser South,65-79,F,Asthma 1+,851.9,752.0,961.3,16.2,15.8,16.7,65.0,79.0
2011,HSDA-23,Fraser,Fraser South,65-79,F,"Asthma, Episodic 1+",,,,9.4,9.1,9.7,65.0,79.0
2011,HSDA-23,Fraser,Fraser South,65-79,M,Asthma 1+,723.2,630.2,826.1,12.2,11.9,12.6,65.0,79.0
2011,HSDA-23,Fraser,Fraser South,65-79,M,"Asthma, Episodic 1+",,,,7.1,6.8,7.4,65.0,79.0
2011,HSDA-23,Fraser,Fraser South,65-79,T,"Asthma, Episodic 1+",,,,8.3,8.1,8.5,65.0,79.0
2011,HSDA-23,Fraser,Fraser South,65-79,T,Asthma 1+,788.4,719.5,862.2,14.3,14.0,14.6,65.0,79.0
2011,HSDA-23,Fraser,Fraser South,80+,F,Asthma 1+,867.5,716.2,1041.3,17.0,16.4,17.6,80.0,
2011,HSDA-23,Fraser,Fraser South,80+,F,"Asthma, Episodic 1+",,,,9.9,9.4,10.4,80.0,
2011,HSDA-23,Fraser,Fraser South,80+,M,"Asthma, Episodic 1+",,,,9.7,9.1,10.3,80.0,
2011,HSDA-23,Fraser,Fraser South,80+,M,Asthma 1+,641.7,483.4,835.3,16.1,15.4,16.9,80.0,
2011,HSDA-23,Fraser,Fraser South,80+,T,Asthma 1+,778.6,665.9,904.8,16.6,16.2,17.2,80.0,
2011,HSDA-23,Fraser,Fraser South,80+,T,"Asthma, Episodic 1+",,,,9.8,9.4,10.2,80.0,
2011,HSDA-23,Fraser,Fraser South,Total,F,"Asthma, Episodic 1+",,,,5.8,5.8,5.9,,
2011,HSDA-23,Fraser,Fraser South,Total,F,Asthma 1+,730.8,701.2,761.3,13.5,13.4,13.6,,
2011,HSDA-23,Fraser,Fraser South,Total,M,Asthma 1+,720.4,690.7,751.0,13.2,13.1,13.3,,
2011,HSDA-23,Fraser,Fraser South,Total,M,"Asthma, Episodic 1+",,,,5.2,5.1,5.3,,
2011,HSDA-23,Fraser,Fraser South,Total,T,"Asthma, Episodic 1+",,,,5.5,5.5,5.6,,
2011,HSDA-23,Fraser,Fraser South,Total,T,Asthma 1+,725.6,704.6,747.1,13.3,13.3,13.4,,
2011,HSDA-31,Vancouver Coastal,Richmond,1-19,F,Asthma 1+,768.7,645.4,908.7,9.1,8.7,9.6,1.0,19.0
2011,HSDA-31,Vancouver Coastal,Richmond,1-19,F,"Asthma, Episodic 1+",,,,3.2,2.9,3.4,1.0,19.0
2011,HSDA-31,Vancouver Coastal,Richmond,1-19,M,"Asthma, Episodic 1+",,,,4.9,4.6,5.2,1.0,19.0
2011,HSDA-31,Vancouver Coastal,Richmond,1-19,M,Asthma 1+,1150.2,999.2,1317.6,14.6,14.1,15.1,1.0,19.0
2011,HSDA-31,Vancouver Coastal,Richmond,1-19,T,"Asthma, Episodic 1+",,,,4.0,3.8,4.2,1.0,19.0
2011,HSDA-31,Vancouver Coastal,Richmond,1-19,T,Asthma 1+,960.8,862.1,1067.8,12.0,11.6,12.3,1.0,19.0
2011,HSDA-31,Vancouver Coastal,Richmond,20-34,F,"Asthma, Episodic 1+",,,,2.5,2.3,2.7,20.0,34.0
2011,HSDA-31,Vancouver Coastal,Richmond,20-34,F,Asthma 1+,437.7,347.6,544.0,8.2,7.8,8.6,20.0,34.0
2011,HSDA-31,Vancouver Coastal,Richmond,20-34,M,Asthma 1+,240.1,174.5,322.4,9.6,9.1,10.0,20.0,34.0
2011,HSDA-31,Vancouver Coastal,Richmond,20-34,M,"Asthma, Episodic 1+",,,,1.9,1.7,2.1,20.0,34.0
2011,HSDA-31,Vancouver Coastal,Richmond,20-34,T,"Asthma, Episodic 1+",,,,2.2,2.0,2.3,20.0,34.0
2011,HSDA-31,Vancouver Coastal,Richmond,20-34,T,Asthma 1+,339.4,282.5,404.4,8.9,8.6,9.2,20.0,34.0
2011,HSDA-31,Vancouver Coastal,Richmond,35-49,F,Asthma 1+,347.5,275.9,431.9,7.2,6.9,7.5,35.0,49.0
2011,HSDA-31,Vancouver Coastal,Richmond,35-49,F,"Asthma, Episodic 1+",,,,3.1,2.8,3.3,35.0,49.0
2011,HSDA-31,Vancouver Coastal,Richmond,35-49,M,"Asthma, Episodic 1+",,,,2.6,2.4,2.8,35.0,49.0
2011,HSDA-31,Vancouver Coastal,Richmond,35-49,M,Asthma 1+,237.3,174.4,315.6,5.9,5.6,6.2,35.0,49.0
2011,HSDA-31,Vancouver Coastal,Richmond,35-49,T,Asthma 1+,296.9,247.7,353.0,6.6,6.4,6.8,35.0,49.0
2011,HSDA-31,Vancouver Coastal,Richmond,35-49,T,"Asthma, Episodic 1+",,,,2.9,2.7,3.0,35.0,49.0
2011,HSDA-31,Vancouver Coastal,Richmond,50-64,F,"Asthma, Episodic 1+",,,,4.4,4.1,4.6,50.0,64.0
